source_id,ra,dec,phot_g_mean_mag,astrometric_excess_noise,x_true_equator,y_true_equator,dgm_sector
6049705051261851136,243.68625081186593,-24.378055231858212,14.786657,1.1053336,7412.41371810974,4563.134499739228,Retrograde
6050256971736476160,244.85707925461142,-23.317598405048855,14.633599,1.0963761,3361.2666987487714,928.2294540612195,Retrograde
6049376503440534400,246.35148523058965,-23.919731042563328,14.000796,1.0927398,-1485.197734650343,3321.677260285458,Prograde
6050599985003706752,247.65999740177008,-24.308799208454005,10.502573,1.0902545,-5751.705274918786,4920.536597057702,Prograde
6050422104646321536,244.26566549649297,-22.98444339024094,14.157039,1.0629162,5263.533972532877,-360.1151473509097,Retrograde
6052158096061574144,245.86092991739778,-21.653941316596402,14.460826,1.0605046,-237.22455503689082,-4901.3753638666285,Prograde
6052033129694412288,245.64550911164284,-22.24039279411663,13.6128235,1.0597229,573.0369073544864,-2825.2675413030192,Retrograde
6242670888124552192,243.3709588439732,-22.39620224174222,14.71906,1.0539443,8127.367433585805,-2612.0826781265573,Retrograde
6050051431783838336,244.70777201505953,-24.16225039932333,14.344533,1.0397009,3995.514150786689,3942.962614331904,Retrograde
6050417947116656512,243.9393085845777,-23.09484777697667,12.813425,1.035866,6362.044041973298,-12.888630935429035,Retrograde
6049287580438345088,245.4340306521304,-24.487934134339252,12.7514305,1.032894,1645.6872751622068,5225.018704052354,Retrograde
6049161961233192576,246.6423853434658,-24.391308440363677,14.111627,1.0326222,-2369.8472491627217,5061.950220561382,Prograde
6051462513218827264,248.07583185473177,-22.199960331022645,13.839822,1.0295209,-7477.750730168429,-2599.762651687225,Prograde
6052055532244576384,245.73871507405198,-21.96124384129586,14.458959,1.0284452,218.248349012478,-3814.912424737977,Retrograde
6051872944593963904,246.71228654048832,-22.380476375999642,13.935667,1.0281771,-2934.6429658103534,-2158.6940803577777,Prograde
6242810693600609152,244.19023721729673,-21.71196329171039,14.496352,1.0244206,5302.193383058367,-4947.693163356025,Retrograde
6050153548925245952,244.55645198897543,-23.573372569970022,14.803329,1.0172879,4398.719496048785,1802.1585057574348,Retrograde
6052126210226507776,245.4589991160502,-21.619324716760865,14.01395,1.0164623,1087.379220959111,-5087.204117891918,Retrograde
6051920154875011840,246.98261947838748,-21.862704432547766,14.494426,1.0161071,-3915.2688829967974,-3979.4374978171536,Prograde
6050897643420225536,246.8276742895213,-23.471188444889915,14.473305,1.0145093,-3135.7038375530924,1781.312007663033,Prograde
6242763040942609152,244.34757592336058,-21.715648987872594,12.1725645,1.0056943,4782.031872530404,-4910.426262148584,Retrograde
